,accident_type,day_of_week,dca_code,road_geometry,light_condition,speed_zone,severity,node_type,deg_urban_name,road_type,month,hour
63045,8,6,99,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,4,11.0
63046,1,6,135,5,1,100.0,0,N,MELB_URBAN,UNKNOWN,4,7.0
63047,1,2,130,2,1,80.0,0,I,MELB_URBAN,ROAD,2,7.0
63048,1,6,120,5,1,60.0,0,N,MELB_URBAN,ROAD,4,15.0
63049,1,6,113,2,1,100.0,0,I,RURAL_VICTORIA,HIGHWAY,4,12.0
63050,1,6,113,2,1,60.0,0,I,MELB_URBAN,ROAD,4,8.0
63051,1,7,140,5,1,50.0,0,N,MELB_URBAN,STREET,4,12.0
63052,1,7,120,5,1,50.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,4,15.0
63053,1,7,121,2,1,40.0,0,I,MELB_URBAN,STREET,4,14.0
63054,2,7,100,1,1,50.0,0,I,MELB_URBAN,ROAD,4,16.0
63055,1,7,116,2,1,60.0,0,I,MELB_URBAN,ROAD,4,16.0
63056,1,1,99,2,1,50.0,0,I,MELB_URBAN,ROAD,1,14.0
63057,2,7,100,1,6,50.0,0,I,MELB_URBAN,STREET,4,18.0
63058,4,7,171,5,5,100.0,0,N,RURAL_VICTORIA,HIGHWAY,4,19.0
63059,1,6,130,5,3,60.0,0,N,MELB_URBAN,ROAD,4,19.0
63060,1,7,121,1,3,60.0,0,I,MELB_URBAN,ROAD,4,19.0
63061,1,7,113,1,1,80.0,0,I,MELB_URBAN,HIGHWAY,4,16.0
63062,1,6,130,2,1,80.0,0,I,MELB_URBAN,ROAD,4,13.0
63063,4,6,171,5,3,50.0,0,N,MELB_URBAN,DRIVE,4,19.0
63064,2,7,100,1,1,60.0,0,I,MELB_URBAN,OTHER,4,17.0
63065,1,7,121,2,3,40.0,0,I,MELB_URBAN,STREET,4,19.0
63066,1,7,120,1,3,60.0,0,I,MELB_URBAN,ROAD,4,20.0
63067,1,7,133,5,3,90.0,0,N,RURAL_VICTORIA,FREEWAY,4,20.0
63068,1,6,121,1,3,70.0,0,I,RURAL_VICTORIA,ROAD,4,22.0
63069,2,7,99,5,3,100.0,0,I,RURAL_VICTORIA,HIGHWAY,4,20.0
63070,1,7,120,5,5,100.0,0,N,RURAL_VICTORIA,ROAD,4,23.0
63071,6,7,174,2,3,60.0,0,I,MELB_URBAN,BOULEVARD,4,21.0
63072,4,0,183,5,3,60.0,0,N,MELB_URBAN,ROAD,5,0.0
63073,1,1,121,2,3,80.0,0,I,MELB_URBAN,ROAD,5,1.0
63074,4,7,171,5,3,50.0,0,N,MELB_URBAN,STREET,4,2.0
63075,4,1,171,1,3,60.0,0,I,MELB_URBAN,DRIVE,5,0.0
63076,4,1,173,5,4,60.0,0,N,MELB_URBAN,STREET,5,2.0
63077,1,2,121,4,1,80.0,0,I,MELB_URBAN,RAMP,4,12.0
63078,1,6,99,5,1,60.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,4,12.0
63079,1,1,110,1,1,60.0,0,I,SMALL_TOWNS,STREET,5,7.0
63080,1,4,135,5,1,40.0,0,I,MELB_URBAN,STREET,4,7.0
63081,1,1,134,5,1,100.0,0,N,MELB_URBAN,ROAD,5,10.0
63082,1,1,130,5,1,50.0,0,N,MELB_URBAN,STREET,5,9.0
63083,9,1,99,5,1,60.0,0,N,MELB_URBAN,ROAD,5,9.0
63084,5,0,99,5,5,80.0,0,N,RURAL_VICTORIA,ROAD,5,6.0
63085,1,6,99,1,1,40.0,0,I,MELB_URBAN,STREET,4,15.0
63086,1,6,110,1,1,100.0,0,I,RURAL_VICTORIA,FREEWAY,4,13.0
63087,2,1,100,5,1,80.0,0,N,RURAL_VICTORIA,HIGHWAY,5,12.0
63088,1,1,130,5,1,80.0,0,N,RURAL_VICTORIA,AVENUE,5,10.0
63089,1,0,147,2,1,60.0,0,N,MELB_URBAN,ROAD,5,11.0
63090,3,1,167,5,5,100.0,0,N,RURAL_VICTORIA,ROAD,3,22.0
63091,5,1,99,5,1,50.0,0,N,MELB_URBAN,DRIVE,5,6.0
63092,1,1,113,1,1,70.0,0,I,RURAL_VICTORIA,ROAD,5,12.0
63093,1,1,130,5,1,70.0,0,N,MELB_URBAN,ROAD,5,7.0
63094,6,1,99,5,1,100.0,0,N,RURAL_VICTORIA,FREEWAY,5,10.0
63095,1,1,120,5,1,50.0,0,N,MELB_URBAN,STREET,5,13.0
63096,4,6,99,5,5,50.0,0,N,MELB_URBAN,STREET,4,19.0
63097,4,1,181,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,5,13.0
63098,4,1,173,1,1,60.0,0,I,MELB_URBAN,ROAD,5,8.0
63099,1,5,130,1,1,60.0,0,I,MELB_URBAN,ROAD,4,8.0
63100,2,4,100,5,1,40.0,0,N,MELB_URBAN,STREET,4,16.0
63101,1,1,121,5,1,60.0,0,N,MELB_URBAN,ROAD,5,14.0
63102,1,1,130,5,5,100.0,0,N,RURAL_VICTORIA,ROAD,5,17.0
63103,1,0,133,5,1,60.0,0,N,TOWNS,HIGHWAY,5,10.0
63104,3,1,167,5,5,100.0,0,N,RURAL_VICTORIA,ROAD,5,18.0
63105,1,1,121,5,1,60.0,0,N,MELB_URBAN,ROAD,5,13.0
63106,1,1,99,5,3,50.0,0,N,MELB_URBAN,STREET,5,3.0
63107,1,1,160,1,6,60.0,0,I,MELB_URBAN,ROAD,5,19.0
63108,1,2,130,5,2,110.0,0,N,RURAL_VICTORIA,FREEWAY,3,5.0
63109,1,3,130,5,3,80.0,0,N,MELB_URBAN,FREEWAY,4,17.0
63110,1,1,160,5,3,60.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,5,22.0
63111,1,2,160,5,3,50.0,0,N,MELB_URBAN,ROAD,5,1.0
63112,2,2,99,5,3,50.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,5,0.0
63113,1,3,130,5,1,80.0,0,N,MELB_URBAN,HIGHWAY,4,7.0
63114,1,1,130,5,1,70.0,0,N,MELB_URBAN,ROAD,5,14.0
63115,1,2,99,2,9,50.0,0,I,MELB_URBAN,DRIVE,4,15.0
63116,4,2,181,2,3,60.0,0,I,MELB_URBAN,UNKNOWN,4,23.0
63117,2,6,100,2,1,40.0,0,I,MELB_URBAN,STREET,4,11.0
63118,3,1,167,2,1,100.0,0,I,RURAL_VICTORIA,ROAD,5,13.0
63119,1,2,110,1,1,60.0,0,I,MELB_URBAN,STREET,5,8.0
63120,1,5,99,2,9,80.0,0,I,MELB_URBAN,ROAD,4,16.0
63121,1,2,110,1,1,100.0,0,I,RURAL_VICTORIA,ROAD,5,8.0
63122,3,4,167,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,4,15.0
63123,4,2,173,5,3,60.0,0,N,TOWNS,AVENUE,5,1.0
63124,1,6,121,1,1,80.0,0,N,MELB_URBAN,ROAD,4,15.0
63125,1,7,130,1,1,80.0,0,I,MELB_URBAN,ROAD,4,15.0
63126,1,1,110,1,1,50.0,0,I,MELB_URBAN,ROAD,5,10.0
63127,1,2,130,2,1,80.0,0,I,MELB_URBAN,ROAD,4,8.0
63128,1,5,130,1,1,60.0,0,I,MELB_URBAN,STREET,4,8.0
63129,4,2,171,5,1,100.0,0,N,RURAL_VICTORIA,HIGHWAY,5,10.0
63130,1,2,113,2,1,80.0,0,I,MELB_URBAN,ROAD,5,10.0
63131,1,1,160,5,3,60.0,0,N,RURAL_VICTORIA,ROAD,5,5.0
63132,2,7,99,5,1,50.0,0,N,MELB_URBAN,ROAD,4,10.0
63133,7,2,99,2,1,60.0,0,I,MELB_URBAN,ROAD,5,13.0
63134,1,2,110,1,1,60.0,0,I,MELB_URBAN,STREET,5,13.0
63135,1,2,163,5,1,40.0,0,N,MELB_URBAN,ROAD,5,9.0
63136,1,3,130,5,3,60.0,0,N,MELB_URBAN,ROAD,4,18.0
63137,1,2,99,1,1,60.0,0,I,MELB_URBAN,STREET,5,13.0
63138,6,7,174,5,1,60.0,0,N,RURAL_VICTORIA,OTHER,4,13.0
63139,1,2,132,5,6,60.0,0,N,MELB_URBAN,ROAD,4,5.0
63140,8,6,99,1,9,70.0,0,I,MELB_URBAN,ROAD,4,14.0
63141,2,1,102,2,1,50.0,0,I,MELB_URBAN,ROAD,2,13.0
63142,1,1,121,2,1,60.0,0,I,MELB_URBAN,STREET,5,9.0
63143,6,0,174,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,5,10.0
63144,1,2,130,5,1,60.0,0,N,MELB_URBAN,ROAD,5,15.0
63145,1,2,130,1,1,60.0,0,I,MELB_URBAN,ROAD,5,16.0
63146,1,5,130,5,9,100.0,0,N,MELB_URBAN,FREEWAY,6,16.0
63147,4,2,99,2,1,60.0,0,I,TOWNS,ROAD,5,16.0
63148,1,2,130,2,1,60.0,0,I,MELB_URBAN,ROAD,5,8.0
63149,1,1,116,1,3,60.0,0,I,MELB_URBAN,STREET,5,19.0
63150,1,2,163,5,1,40.0,0,N,MELB_URBAN,STREET,4,15.0
63151,5,2,99,5,5,100.0,0,N,RURAL_VICTORIA,ROAD,5,17.0
63152,1,1,121,4,3,80.0,0,I,MELB_URBAN,HIGHWAY,5,19.0
63153,1,2,116,1,1,100.0,0,I,RURAL_VICTORIA,ROAD,5,15.0
63154,1,1,99,2,1,60.0,0,I,SMALL_CITIES,ROAD,5,17.0
63155,4,2,181,5,5,60.0,0,N,RURAL_VICTORIA,ROAD,5,22.0
63156,4,2,183,5,5,100.0,0,N,SMALL_CITIES,ROAD,5,23.0
63157,4,3,173,5,3,100.0,0,N,MELB_URBAN,UNKNOWN,5,0.0
63158,4,5,183,5,2,100.0,0,N,RURAL_VICTORIA,HIGHWAY,4,6.0
63159,2,5,100,5,1,40.0,0,N,MELB_URBAN,ROAD,4,14.0
63160,4,2,173,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,5,14.0
63161,4,7,171,2,1,40.0,0,I,MELB_URBAN,ROAD,4,14.0
63162,4,3,173,5,1,60.0,0,N,TOWNS,STREET,5,7.0
63163,4,3,173,5,6,80.0,0,N,RURAL_VICTORIA,ROAD,5,0.0
63164,4,3,99,2,1,100.0,0,I,RURAL_VICTORIA,ROAD,5,5.0
63165,4,4,171,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,4,10.0
63166,1,3,130,1,1,80.0,0,I,SMALL_TOWNS,HIGHWAY,5,8.0
63167,4,2,171,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,5,7.0
63168,1,3,110,1,1,60.0,0,I,SMALL_CITIES,PARADE,5,10.0
63169,2,3,102,5,1,40.0,0,N,SMALL_CITIES,STREET,5,8.0
63170,1,4,130,1,9,80.0,0,I,MELB_URBAN,HIGHWAY,4,21.0
63171,1,3,110,1,1,70.0,0,I,MELB_URBAN,ROAD,5,10.0
63172,6,2,99,5,5,100.0,0,N,RURAL_VICTORIA,ROAD,5,19.0
63173,6,3,184,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,5,8.0
63174,1,6,130,5,1,60.0,0,N,SMALL_CITIES,ROAD,4,14.0
63175,4,5,171,5,2,60.0,0,N,MELB_URBAN,ROAD,4,5.0
63176,1,3,99,1,1,40.0,0,I,MELB_URBAN,STREET,5,8.0
63177,1,2,133,5,9,60.0,0,N,MELB_URBAN,ROAD,5,17.0
63178,1,3,134,5,1,30.0,0,N,MELB_URBAN,STREET,2,9.0
63179,1,2,120,5,5,110.0,1,N,RURAL_VICTORIA,FREEWAY,5,22.0
63180,1,3,134,5,1,80.0,0,N,MELB_URBAN,HIGHWAY,5,13.0
63181,1,6,130,1,2,60.0,0,I,MELB_URBAN,ROAD,10,8.0
63182,1,3,140,5,1,60.0,0,N,MELB_URBAN,ROAD,5,13.0
63183,5,3,99,5,1,50.0,0,N,RURAL_VICTORIA,ROAD,5,12.0
63184,2,2,99,5,1,60.0,0,N,MELB_URBAN,ROAD,3,11.0
63185,1,3,130,5,1,60.0,0,N,MELB_URBAN,ROAD,5,12.0
63186,4,6,181,5,1,70.0,0,N,RURAL_VICTORIA,ROAD,4,11.0
63187,1,3,110,1,1,80.0,0,I,RURAL_VICTORIA,ROAD,5,13.0
63188,6,3,99,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,5,14.0
63189,2,3,99,2,1,50.0,0,N,MELB_URBAN,ROAD,5,14.0
63190,1,2,113,2,1,60.0,0,I,MELB_URBAN,ROAD,5,15.0
63191,1,3,147,2,1,80.0,0,I,MELB_URBAN,HIGHWAY,5,15.0
63192,1,1,121,1,3,80.0,0,I,MELB_URBAN,ROAD,5,22.0
63193,1,2,120,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,5,12.0
63194,1,2,110,1,3,60.0,0,I,MELB_URBAN,ROAD,5,2.0
63195,1,3,130,2,1,60.0,0,I,TOWNS,ROAD,5,15.0
63196,1,3,121,2,1,60.0,0,I,SMALL_TOWNS,HIGHWAY,5,13.0
63197,1,3,121,1,1,60.0,0,I,MELB_URBAN,ROAD,5,15.0
63198,1,3,160,2,3,50.0,0,I,MELB_URBAN,DRIVE,5,18.0
63199,1,3,121,1,3,70.0,0,I,MELB_URBAN,ROAD,5,18.0
63200,1,2,130,1,1,60.0,0,I,MELB_URBAN,STREET,5,8.0
63201,1,4,130,2,1,40.0,0,N,MELBOURNE_CBD,STREET,4,15.0
63202,1,3,120,5,1,100.0,0,N,RURAL_VICTORIA,HIGHWAY,5,16.0
63203,1,3,147,5,1,60.0,0,N,LARGE_PROVINCIAL_CITIES,ROAD,5,16.0
63204,1,3,121,2,1,60.0,0,I,MELB_URBAN,ROAD,5,15.0
63205,1,3,130,1,2,80.0,0,N,MELB_URBAN,HIGHWAY,5,17.0
63206,1,3,160,5,3,60.0,1,N,MELB_URBAN,ROAD,5,19.0
63207,1,3,99,5,1,70.0,0,N,MELB_URBAN,ROAD,5,16.0
63208,1,3,120,5,3,50.0,0,N,SMALL_CITIES,STREET,5,4.0
63209,6,1,184,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,4,13.0
63210,4,5,171,2,3,60.0,0,I,MELB_URBAN,ROAD,4,17.0
63211,2,4,100,1,3,60.0,0,I,MELB_URBAN,ROAD,5,6.0
63212,8,2,174,1,1,60.0,0,I,RURAL_VICTORIA,OTHER,4,14.0
63213,4,4,171,5,5,60.0,0,N,MELB_URBAN,ROAD,5,5.0
63214,3,2,167,5,5,80.0,0,N,RURAL_VICTORIA,ROAD,4,6.0
63215,1,4,116,1,1,50.0,0,I,MELB_URBAN,AVENUE,5,8.0
63216,1,4,110,1,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,5,8.0
63217,1,5,135,5,5,80.0,0,N,MELB_URBAN,FREEWAY,4,19.0
63218,4,4,171,2,1,100.0,0,I,RURAL_VICTORIA,ROAD,5,8.0
63219,3,2,167,5,5,100.0,0,N,RURAL_VICTORIA,ROAD,5,18.0
63220,6,6,174,2,6,40.0,0,I,SMALL_CITIES,ROAD,4,18.0
63221,1,4,120,2,1,60.0,0,I,MELB_URBAN,ROAD,4,16.0
63222,1,4,134,2,1,60.0,0,N,MELB_URBAN,ROAD,5,10.0
63223,1,4,99,5,1,60.0,0,N,MELB_URBAN,ROAD,5,8.0
63224,6,7,99,5,9,40.0,0,N,RURAL_VICTORIA,ROAD,4,12.0
63225,1,5,130,5,1,60.0,0,N,MELB_URBAN,ROAD,4,15.0
63226,2,4,99,5,1,50.0,0,N,MELB_URBAN,STREET,5,11.0
63227,2,4,99,5,1,70.0,0,N,MELB_URBAN,ROAD,5,11.0
63228,2,3,102,5,2,50.0,0,N,SMALL_CITIES,ROAD,5,6.0
63229,1,4,140,5,1,60.0,1,N,LARGE_PROVINCIAL_CITIES,STREET,5,11.0
63230,6,1,184,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,4,15.0
63231,2,3,100,5,1,60.0,0,N,MELB_URBAN,ROAD,5,15.0
63232,1,3,99,5,1,50.0,0,N,SMALL_CITIES,STREET,4,14.0
63233,2,4,100,1,1,50.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,5,13.0
63234,2,4,99,5,1,50.0,0,N,MELB_URBAN,STREET,5,14.0
63235,1,2,147,5,1,60.0,0,N,SMALL_CITIES,STREET,4,16.0
63236,2,3,99,5,1,50.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,5,11.0
63237,8,4,174,2,1,50.0,0,I,MELB_URBAN,ROAD,5,13.0
63238,1,3,113,2,1,60.0,0,I,MELB_URBAN,ROAD,5,8.0
63239,1,4,163,5,1,60.0,0,N,MELB_URBAN,STREET,5,10.0
63240,8,4,99,5,1,100.0,0,N,MELB_URBAN,FREEWAY,5,14.0
63241,1,1,163,5,9,60.0,0,N,MELB_URBAN,STREET,4,9.0
63242,1,4,110,1,1,60.0,0,I,MELB_URBAN,STREET,5,15.0
63243,1,4,113,2,1,60.0,0,I,MELB_URBAN,ROAD,5,16.0
63244,8,4,174,1,1,40.0,0,I,MELB_URBAN,STREET,5,14.0
63245,5,1,99,5,1,60.0,0,N,RURAL_VICTORIA,OTHER,3,11.0
63246,1,4,132,5,1,60.0,0,N,MELB_URBAN,AVENUE,5,17.0
63247,3,4,167,5,5,60.0,0,N,TOWNS,DRIVE,5,18.0
63248,2,4,100,5,2,40.0,0,N,MELB_URBAN,STREET,5,17.0
63249,1,4,121,1,3,60.0,0,I,MELB_URBAN,STREET,5,18.0
63250,1,4,130,5,3,100.0,0,N,MELB_URBAN,FREEWAY,5,18.0
63251,4,4,171,5,5,100.0,0,N,RURAL_VICTORIA,FREEWAY,5,18.0
63252,1,5,130,1,1,80.0,0,I,MELB_URBAN,HIGHWAY,4,17.0
63253,1,4,99,5,3,50.0,0,N,MELB_URBAN,ROAD,5,18.0
63254,2,4,102,2,5,50.0,1,I,MELB_URBAN,STREET,5,18.0
63255,1,4,130,2,3,60.0,0,I,MELB_URBAN,ROAD,5,20.0
63256,4,3,181,5,5,60.0,0,O,RURAL_VICTORIA,UNKNOWN,5,23.0
63257,4,4,183,5,3,100.0,0,N,MELB_URBAN,ROAD,5,3.0
63258,1,5,130,5,3,40.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,4,19.0
63259,1,4,147,5,1,50.0,0,N,MELB_URBAN,ROAD,4,11.0
63260,1,4,110,1,1,60.0,0,I,MELB_URBAN,ROAD,5,7.0
63261,1,4,163,1,1,40.0,0,I,MELBOURNE_CBD,STREET,4,11.0
63262,6,1,174,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,4,14.0
63263,8,5,174,1,1,40.0,0,I,MELB_URBAN,ROAD,5,8.0
63264,1,5,110,1,2,40.0,0,N,MELB_URBAN,ROAD,4,17.0
63265,4,5,99,2,5,60.0,0,I,TOWNS,HIGHWAY,5,6.0
63266,1,5,116,2,1,50.0,0,I,MELB_URBAN,ROAD,5,7.0
63267,4,4,99,2,2,100.0,0,I,RURAL_VICTORIA,ROAD,5,6.0
63268,1,6,130,2,2,80.0,0,I,MELB_URBAN,ROAD,4,16.0
63269,4,5,183,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,5,8.0
63270,6,7,170,9,1,100.0,0,N,RURAL_VICTORIA,ROAD,3,8.0
63271,1,5,134,5,1,100.0,0,N,MELB_URBAN,FREEWAY,5,10.0
63272,4,5,183,5,1,60.0,0,N,RURAL_VICTORIA,OTHER,5,9.0
63273,1,5,121,2,1,70.0,0,I,MELB_URBAN,STREET,5,8.0
63274,1,4,130,1,1,40.0,0,I,MELBOURNE_CBD,STREET,5,12.0
63275,1,5,121,2,1,70.0,0,I,MELB_URBAN,HIGHWAY,3,16.0
63276,1,5,160,5,1,60.0,0,N,MELB_URBAN,ROAD,5,10.0
63277,8,2,174,5,1,60.0,0,N,RURAL_VICTORIA,HIGHWAY,4,11.0
63278,1,5,160,2,1,60.0,0,N,MELB_URBAN,PARADE,5,10.0
63279,1,3,130,5,1,60.0,0,N,MELB_URBAN,STREET,4,15.0
63280,1,6,140,5,1,40.0,0,N,MELB_URBAN,STREET,4,8.0
63281,1,5,147,5,2,60.0,0,N,MELB_URBAN,ROAD,5,7.0
63282,1,4,99,5,1,40.0,0,N,MELB_URBAN,STREET,5,13.0
63283,2,5,100,2,1,60.0,0,I,MELB_URBAN,AVENUE,5,8.0
63284,1,2,130,2,1,50.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,3,15.0
63285,1,3,130,5,1,60.0,0,N,MELB_URBAN,ROAD,5,11.0
63286,1,4,121,2,3,50.0,0,I,MELB_URBAN,STREET,5,20.0
63287,1,5,135,5,1,70.0,0,N,MELB_URBAN,ROAD,5,15.0
63288,2,4,100,2,1,50.0,0,I,MELB_URBAN,STREET,5,14.0
63289,1,1,163,1,1,40.0,0,I,MELBOURNE_CBD,STREET,5,7.0
63290,1,5,121,2,1,60.0,0,I,MELB_URBAN,PARADE,5,15.0
63291,4,2,173,2,1,100.0,0,I,RURAL_VICTORIA,ROAD,4,17.0
63292,1,5,130,5,1,100.0,0,N,SMALL_CITIES,FREEWAY,5,16.0
63293,3,4,167,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,5,17.0
63294,1,5,113,2,1,60.0,0,I,MELB_URBAN,AVENUE,5,17.0
63295,1,4,130,5,1,100.0,0,N,SMALL_CITIES,FREEWAY,5,16.0
63296,8,1,174,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,4,14.0
63297,1,5,160,5,1,60.0,0,N,TOWNS,ROAD,5,16.0
63298,1,5,163,5,1,60.0,0,N,MELB_URBAN,ROAD,5,17.0
63299,1,5,140,5,3,60.0,0,N,MELB_URBAN,ROAD,5,18.0
63300,1,4,110,1,1,60.0,0,I,MELB_URBAN,STREET,5,15.0
63301,4,5,181,2,1,60.0,0,I,RURAL_VICTORIA,ROAD,5,16.0
63302,1,4,99,5,5,80.0,0,N,RURAL_VICTORIA,ROAD,5,19.0
63303,1,4,121,2,2,60.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,5,18.0
63304,1,5,147,5,1,40.0,0,N,MELB_URBAN,ROAD,5,16.0
63305,1,5,99,2,1,60.0,0,I,SMALL_CITIES,UNKNOWN,5,15.0
63306,1,5,160,5,3,60.0,0,N,MELB_URBAN,ROAD,5,20.0
63307,2,5,99,2,3,50.0,0,N,MELB_URBAN,STREET,5,21.0
63308,1,5,99,2,6,60.0,0,I,MELB_URBAN,ROAD,5,22.0
63309,1,5,130,5,3,60.0,0,N,MELB_URBAN,FREEWAY,5,0.0
63310,1,4,110,1,3,70.0,0,I,MELB_URBAN,ROAD,5,23.0
63311,4,4,173,5,1,50.0,0,N,MELB_URBAN,OTHER,5,6.0
63312,1,5,110,1,3,50.0,0,I,MELB_URBAN,STREET,5,21.0
63313,1,5,130,5,3,60.0,0,N,MELB_URBAN,ROAD,5,21.0
63314,4,5,171,5,3,60.0,0,N,MELB_URBAN,ROAD,5,3.0
63315,1,5,130,2,1,50.0,0,I,MELB_URBAN,AVENUE,5,9.0
63316,2,5,100,5,1,50.0,0,N,MELB_URBAN,ROAD,5,10.0
63317,1,4,160,5,1,80.0,0,N,MELB_URBAN,OTHER,5,15.0
63318,1,6,130,5,1,80.0,0,N,MELB_URBAN,HIGHWAY,5,7.0
63319,1,6,130,5,1,60.0,0,N,MELB_URBAN,ROAD,5,7.0
63320,1,6,130,2,1,60.0,0,N,MELB_URBAN,HIGHWAY,5,9.0
63321,2,1,99,5,2,50.0,0,N,MELB_URBAN,OTHER,5,18.0
63322,1,5,130,5,1,80.0,0,N,RURAL_VICTORIA,HIGHWAY,5,8.0
63323,1,5,110,1,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,5,8.0
63324,1,5,111,2,2,60.0,0,I,MELB_URBAN,ROAD,5,5.0
63325,1,6,132,5,1,80.0,0,N,RURAL_VICTORIA,HIGHWAY,5,9.0
63326,1,6,130,2,1,80.0,0,I,MELB_URBAN,ROAD,5,9.0
63327,1,6,163,5,1,50.0,0,N,MELB_URBAN,STREET,5,9.0
63328,1,2,147,5,1,80.0,0,N,MELB_URBAN,ROAD,7,6.0
63329,1,6,99,2,1,40.0,0,I,MELB_URBAN,STREET,5,10.0
63330,1,5,121,1,1,60.0,0,I,MELB_URBAN,ROAD,5,13.0
63331,1,5,113,2,2,60.0,0,I,MELB_URBAN,ROAD,5,17.0
63332,1,6,113,4,1,60.0,0,I,MELB_URBAN,RAMP,5,12.0
63333,2,6,100,1,1,40.0,0,I,MELB_URBAN,OTHER,4,15.0
63334,1,6,130,5,1,80.0,0,N,MELB_URBAN,ROAD,5,12.0
63335,4,6,99,2,1,60.0,0,I,MELB_URBAN,STREET,5,13.0
63336,2,4,102,1,1,60.0,0,N,MELB_URBAN,ROAD,5,8.0
63337,2,4,99,5,2,60.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,5,19.0
63338,1,6,135,1,1,80.0,0,I,MELB_URBAN,HIGHWAY,1,14.0
63339,1,5,171,5,3,60.0,0,N,LARGE_PROVINCIAL_CITIES,ROAD,5,19.0
63340,1,6,110,4,1,80.0,0,N,MELB_URBAN,DRIVE,5,14.0
63341,1,6,113,4,1,70.0,0,I,MELB_URBAN,ROAD,5,8.0
63342,6,5,174,2,1,60.0,0,I,MELB_URBAN,ROAD,4,16.0
63343,1,6,130,1,2,60.0,0,I,MELB_URBAN,ROAD,5,6.0
63344,1,6,111,2,1,60.0,0,I,MELB_URBAN,HIGHWAY,4,17.0
63345,6,5,99,5,1,60.0,0,N,RURAL_VICTORIA,UNKNOWN,10,15.0
63346,4,5,171,2,1,60.0,0,I,MELB_URBAN,STREET,5,16.0
63347,1,5,110,1,1,80.0,0,I,MELB_URBAN,ROAD,5,15.0
63348,1,5,121,1,1,60.0,0,I,MELB_URBAN,ROAD,5,17.0
63349,4,6,183,2,1,100.0,0,I,RURAL_VICTORIA,ROAD,5,14.0
63350,3,6,167,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,4,16.0
63351,1,6,147,5,1,60.0,0,N,SMALL_CITIES,STREET,5,14.0
63352,4,6,181,2,1,50.0,0,I,MELB_URBAN,OTHER,5,17.0
63353,1,5,160,2,1,40.0,0,I,MELB_URBAN,STREET,5,13.0
63354,4,6,99,2,3,50.0,0,I,MELB_URBAN,ROAD,5,18.0
63355,1,4,110,1,3,60.0,0,I,MELB_URBAN,ROAD,5,19.0
63356,1,5,110,1,3,40.0,0,I,MELB_URBAN,STREET,5,18.0
63357,1,6,140,5,5,80.0,0,N,RURAL_VICTORIA,ROAD,5,18.0
63358,1,5,132,2,3,60.0,0,I,MELB_URBAN,ROAD,5,18.0
63359,1,6,113,2,3,60.0,0,I,MELB_URBAN,ROAD,5,17.0
63360,8,6,99,5,1,60.0,0,N,SMALL_TOWNS,ROAD,5,15.0
63361,1,5,99,5,3,60.0,0,N,MELB_URBAN,HIGHWAY,5,19.0
63362,4,6,173,5,3,60.0,0,N,RURAL_VICTORIA,ROAD,5,19.0
63363,1,2,130,1,1,60.0,0,I,MELB_URBAN,STREET,4,9.0
63364,4,5,173,5,5,80.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,5,20.0
63365,4,6,173,5,5,100.0,0,N,RURAL_VICTORIA,HIGHWAY,5,20.0
63366,1,6,121,1,3,80.0,0,I,MELB_URBAN,STREET,5,6.0
63367,1,6,130,5,3,80.0,0,N,MELB_URBAN,ROAD,5,20.0
63368,2,6,100,1,3,60.0,1,I,MELB_URBAN,ROAD,5,18.0
63369,1,5,99,2,3,50.0,0,I,MELB_URBAN,AVENUE,5,18.0
63370,4,6,181,5,3,50.0,0,N,MELB_URBAN,STREET,5,23.0
63371,4,7,171,5,5,100.0,0,N,RURAL_VICTORIA,HIGHWAY,5,2.0
63372,1,6,130,5,3,80.0,0,N,MELB_URBAN,ROAD,5,5.0
